to belong<br>Konjunktiv II Futur II<br>Singular 2,du würdest gehört haben,Konjunktiv II Futur II to belong
to belong<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde gehört haben,Konjunktiv II Futur II to belong
to belong<br>Konjunktiv II Futur II<br>Plural 1,wir würden gehört haben,Konjunktiv II Futur II to belong
to belong<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet gehört haben,Konjunktiv II Futur II to belong
to belong<br>Konjunktiv II Futur II<br>Plural 3,Sie würden gehört haben,Konjunktiv II Futur II to belong
to belong<br>Imperativ Präsens<br>Singular 1,gehöre (du),Imperativ Präsens to belong
to belong<br>Imperativ Präsens<br>Singular 2,gehören wir,Imperativ Präsens to belong
to belong<br>Imperativ Präsens<br>Singular 3,gehört ihr,Imperativ Präsens to belong
to belong<br>Imperativ Präsens<br>Plural 1,gehören Sie,Imperativ Präsens to belong
to belong<br>Partizip Präsens<br>Singular 1,gehörend,Partizip Präsens to belong
to belong<br>Partizip Perfekt<br>Singular 1,gehört,Partizip Perfekt to belong
to belong<br>Infinitiv Präsens<br>Singular 1,gehören,Infinitiv Präsens to belong
to belong<br>Infinitiv Perfekt<br>Singular 1,gehört haben,Infinitiv Perfekt to belong
to belong<br>Infinitiv zu + Infinitiv<br>Singular 1,zu gehören,Infinitiv zu + Infinitiv to belong
to originate<br>Indikativ Präsens<br>Singular 1,ich entstehe,Indikativ Präsens to originate
to originate<br>Indikativ Präsens<br>Singular 2,du entstehst,Indikativ Präsens to originate
to originate<br>Indikativ Präsens<br>Singular 3,er/sie/es entsteht,Indikativ Präsens to originate
to originate<br>Indikativ Präsens<br>Plural 1,wir entstehen,Indikativ Präsens to originate
to originate<br>Indikativ Präsens<br>Plural 2,ihr entsteht,Indikativ Präsens to originate
to originate<br>Indikativ Präsens<br>Plural 3,Sie entstehen,Indikativ Präsens to originate
to originate<br>Indikativ Präteritum<br>Singular 1,ich entstand,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Singular 2,du entstandst,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Singular 3,er/sie/es entstand,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 1,wir entstanden,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 2,ihr entstandet,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 3,Sie entstanden,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 4,ich entstand,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 5,du entstandest,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 6,er/sie/es entstand,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 7,wir entstanden,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 8,ihr entstandet,Indikativ Präteritum to originate
to originate<br>Indikativ Präteritum<br>Plural 9,Sie entstanden,Indikativ Präteritum to originate
to originate<br>Indikativ Futur I<br>Singular 1,ich werde entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Futur I<br>Singular 2,du wirst entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Futur I<br>Singular 3,er/sie/es wird entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Futur I<br>Plural 1,wir werden entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Futur I<br>Plural 2,ihr werdet entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Futur I<br>Plural 3,Sie werden entstehen,Indikativ Futur I to originate
to originate<br>Indikativ Perfekt<br>Singular 1,ich bin entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Singular 2,du bist entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Singular 3,er/sie/es ist entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 1,wir sind entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 2,ihr seid entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 3,Sie sind entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 4,ich habe entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 5,du hast entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 6,er/sie/es hat entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 7,wir haben entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 8,ihr habt entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Perfekt<br>Plural 9,Sie haben entstanden,Indikativ Perfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Singular 1,ich war entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Singular 2,du warst entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es war entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 1,wir waren entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 2,ihr wart entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 3,Sie waren entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 4,ich hatte entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 5,du hattest entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 6,er/sie/es hatte entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 7,wir hatten entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 8,ihr hattet entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Plusquamperfekt<br>Plural 9,Sie hatten entstanden,Indikativ Plusquamperfekt to originate
to originate<br>Indikativ Futur II<br>Singular 1,ich werde entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Singular 2,du wirst entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Singular 3,er/sie/es wird entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 1,wir werden entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 2,ihr werdet entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 3,Sie werden entstanden sein,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 4,ich werde entstanden haben,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 5,du wirst entstanden haben,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 6,er/sie/es wird entstanden haben,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 7,wir werden entstanden haben,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 8,ihr werdet entstanden haben,Indikativ Futur II to originate
to originate<br>Indikativ Futur II<br>Plural 9,Sie werden entstanden haben,Indikativ Futur II to originate
to originate<br>Konjunktiv I Präsens<br>Singular 1,ich entstehe,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Präsens<br>Singular 2,du entstehest,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es entstehe,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Präsens<br>Plural 1,wir entstehen,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Präsens<br>Plural 2,ihr entstehet,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Präsens<br>Plural 3,Sie entstehen,Konjunktiv I Präsens to originate
to originate<br>Konjunktiv I Futur I<br>Singular 1,ich werde entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Futur I<br>Singular 2,du werdest entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Futur I<br>Plural 1,wir werden entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Futur I<br>Plural 3,Sie werden entstehen,Konjunktiv I Futur I to originate
to originate<br>Konjunktiv I Perfekt<br>Singular 1,ich sei entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Singular 2,du seiest entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es sei entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 1,wir seien entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 2,ihr seiet entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 3,Sie seien entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 4,ich habe entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 5,du habest entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 6,er/sie/es habe entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 7,wir haben entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 8,ihr habet entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Perfekt<br>Plural 9,Sie haben entstanden,Konjunktiv I Perfekt to originate
to originate<br>Konjunktiv I Futur II<br>Singular 1,ich werde entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Singular 2,du werdest entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 1,wir werden entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 3,Sie werden entstanden sein,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 4,ich werde entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 5,du werdest entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 6,er/sie/es werde entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 7,wir werden entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 8,ihr werdet entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv I Futur II<br>Plural 9,Sie werden entstanden haben,Konjunktiv I Futur II to originate
to originate<br>Konjunktiv II Präteritum<br>Singular 1,ich entstände,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Singular 2,du entständest,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es entstände,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 1,wir entständen,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 2,ihr entständet,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 3,Sie entständen,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 4,ich entstünde,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 5,du entstündest,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 6,er/sie/es entstünde,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 7,wir entstünden,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 8,ihr entstündet,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Präteritum<br>Plural 9,Sie entstünden,Konjunktiv II Präteritum to originate
to originate<br>Konjunktiv II Futur I<br>Singular 1,ich würde entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Futur I<br>Singular 2,du würdest entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Futur I<br>Plural 1,wir würden entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Futur I<br>Plural 3,Sie würden entstehen,Konjunktiv II Futur I to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich wäre entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du wärest entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es wäre entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir wären entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr wäret entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie wären entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 4,ich hätte entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 5,du hättest entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 6,er/sie/es hätte entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 7,wir hätten entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 8,ihr hättet entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Plusquamperfekt<br>Plural 9,Sie hätten entstanden,Konjunktiv II Plusquamperfekt to originate
to originate<br>Konjunktiv II Futur II<br>Singular 1,ich würde entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Singular 2,du würdest entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 1,wir würden entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 3,Sie würden entstanden sein,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 4,ich würde entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 5,du würdest entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 6,er/sie/es würde entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 7,wir würden entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 8,ihr würdet entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Konjunktiv II Futur II<br>Plural 9,Sie würden entstanden haben,Konjunktiv II Futur II to originate
to originate<br>Imperativ Präsens<br>Singular 1,entstehe (du),Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Singular 2,entstehen wir,Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Singular 3,entsteht ihr,Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Plural 1,entstehen Sie,Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Plural 2,entsteh (du),Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Plural 3,entstehen wir,Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Plural 4,entsteht ihr,Imperativ Präsens to originate
to originate<br>Imperativ Präsens<br>Plural 5,entstehen Sie,Imperativ Präsens to originate
to originate<br>Partizip Präsens<br>Singular 1,entstehend,Partizip Präsens to originate
to originate<br>Partizip Perfekt<br>Singular 1,entstanden,Partizip Perfekt to originate
to originate<br>Infinitiv Präsens<br>Singular 1,entstehen,Infinitiv Präsens to originate
to originate<br>Infinitiv Perfekt<br>Singular 1,entstanden sein,Infinitiv Perfekt to originate
to originate<br>Infinitiv Perfekt<br>Singular 2,entstanden haben,Infinitiv Perfekt to originate
to originate<br>Infinitiv zu + Infinitiv<br>Singular 1,zu entstehen,Infinitiv zu + Infinitiv to originate
to receive<br>Indikativ Präsens<br>Singular 1,ich erhalte,Indikativ Präsens to receive
to receive<br>Indikativ Präsens<br>Singular 2,du erhältst,Indikativ Präsens to receive
to receive<br>Indikativ Präsens<br>Singular 3,er/sie/es erhält,Indikativ Präsens to receive
to receive<br>Indikativ Präsens<br>Plural 1,wir erhalten,Indikativ Präsens to receive
to receive<br>Indikativ Präsens<br>Plural 2,ihr erhaltet,Indikativ Präsens to receive
to receive<br>Indikativ Präsens<br>Plural 3,Sie erhalten,Indikativ Präsens to receive
to receive<br>Indikativ Präteritum<br>Singular 1,ich erhielt,Indikativ Präteritum to receive
to receive<br>Indikativ Präteritum<br>Singular 2,du erhieltst,Indikativ Präteritum to receive
to receive<br>Indikativ Präteritum<br>Singular 3,er/sie/es erhielt,Indikativ Präteritum to receive
to receive<br>Indikativ Präteritum<br>Plural 1,wir erhielten,Indikativ Präteritum to receive
to receive<br>Indikativ Präteritum<br>Plural 2,ihr erhieltet,Indikativ Präteritum to receive
to receive<br>Indikativ Präteritum<br>Plural 3,Sie erhielten,Indikativ Präteritum to receive
to receive<br>Indikativ Futur I<br>Singular 1,ich werde erhalten,Indikativ Futur I to receive
